mean_current,std_current,max,min,peak_to_peak,kurtosis,label
-0.19700000000000004,0.1424567983423024,0.1,-0.6,0.7,-0.34549803025173764,pressure_switch_shutoff
-0.22200000000000003,0.14112105269998343,0.1,-0.5,0.6,-0.7387411282821046,pressure_switch_shutoff
-0.20400000000000001,0.15949414985629987,0.2,-0.7,0.8999999999999999,0.25788100469994335,pressure_switch_shutoff
-0.203,0.14174596710989418,0.1,-0.6,0.7,-0.3224078846221894,pressure_switch_shutoff
-0.22,0.13483997249264834,0.1,-0.6,0.7,0.3200000000000003,pressure_switch_shutoff
-0.22000000000000003,0.13408876902931863,0.1,-0.5,0.6,-0.0900138871354601,pressure_switch_shutoff
-0.223,0.13397949488822927,0.2,-0.5,0.7,0.5405154892614155,pressure_switch_shutoff
-0.22700000000000004,0.1347313076182564,0.1,-0.5,0.6,-0.4058469410158736,pressure_switch_shutoff
-0.22000000000000003,0.14070529413628963,0.1,-0.6,0.7,-0.20449812578092308,pressure_switch_shutoff
-0.22,0.1355870140678611,0.1,-0.5,0.6,-0.21603671054220452,pressure_switch_shutoff
-0.209,0.13787345977051166,0.1,-0.6,0.7,0.021181231557691582,pressure_switch_shutoff
-0.21599999999999997,0.12286150534219206,0.2,-0.5,0.7,1.0591879920582858,pressure_switch_shutoff
-0.19200000000000003,0.14402581137919113,0.1,-0.6,0.7,-0.2703258173737004,pressure_switch_shutoff
-0.213,0.14609738000540753,0.2,-0.5,0.7,0.06798148131430448,pressure_switch_shutoff
-0.196,0.1355274022759854,0.1,-0.5,0.6,-0.6926408426237414,pressure_switch_shutoff
-0.18600000000000003,0.12145581563480255,0.2,-0.4,0.6000000000000001,0.42995345541917684,pressure_switch_shutoff
-0.21500000000000002,0.132096536478043,0.2,-0.6,0.8,0.6547569432082123,pressure_switch_shutoff
-0.20400000000000007,0.13174815276722385,0.2,-0.5,0.7,0.33303163654900825,pressure_switch_shutoff
-0.2,0.13780384243517668,0.1,-0.5,0.6,-0.057492077863287694,pressure_switch_shutoff
-0.20299999999999996,0.13666666666666666,0.1,-0.6,0.7,0.09021928331214557,pressure_switch_shutoff
-0.205,0.13285900478144172,0.1,-0.5,0.6,-0.7240386327494224,pressure_switch_shutoff
-0.21499999999999997,0.13512059708858512,0.1,-0.5,0.6,-0.26924467553933207,pressure_switch_shutoff
-0.22799999999999998,0.15379377507729378,0.1,-0.6,0.7,-0.38061442486917363,pressure_switch_shutoff
-0.18800000000000008,0.11999999999999995,0.1,-0.4,0.5,-0.6008910655375286,pressure_switch_shutoff
-0.20400000000000007,0.12626731304432803,0.1,-0.5,0.6,-0.013679092482418387,pressure_switch_shutoff
-0.19100000000000006,0.1414891936481084,0.2,-0.6,0.8,0.5608897512243094,pressure_switch_shutoff
-0.187,0.12444218973426416,0.2,-0.5,0.7,0.2795811637854446,pressure_switch_shutoff
-0.223,0.13015530738469344,0.1,-0.5,0.6,-0.29171146656632185,pressure_switch_shutoff
-0.191,0.1414891936481084,0.1,-0.6,0.7,-0.474770883061157,pressure_switch_shutoff
-0.20200000000000004,0.1310254813678498,0.1,-0.5,0.6,-0.7522712555516082,pressure_switch_shutoff
-0.19900000000000007,0.135955280823653,0.1,-0.6,0.7,0.017289936380250115,pressure_switch_shutoff
-0.2,0.13853490243227226,0.4,-0.7,1.1,3.842105263157894,pressure_switch_shutoff
-0.209,0.12640723032638554,0.1,-0.5,0.6,0.208221209813217,pressure_switch_shutoff
-0.205,0.11838560518556095,0.0,-0.5,0.5,-0.21537862186510814,pressure_switch_shutoff
-0.18600000000000003,0.141435640501397,0.2,-0.5,0.7,-0.17152159023508062,pressure_switch_shutoff
-0.20200000000000004,0.13331818095720238,0.2,-0.5,0.7,0.12106711102840606,pressure_switch_shutoff
-0.23500000000000004,0.13437096247164246,0.2,-0.6,0.8,0.6376409604381648,pressure_switch_shutoff
-0.17800000000000005,0.1382283281642034,0.2,-0.4,0.6000000000000001,-0.1456907280055857,pressure_switch_shutoff
-0.19100000000000006,0.12956414892580698,0.1,-0.5,0.6,-0.07153366504730352,pressure_switch_shutoff
-0.18600000000000003,0.14071965108690473,0.2,-0.5,0.7,0.06301859037050228,pressure_switch_shutoff
-0.198,0.14701061598442883,0.2,-0.6,0.8,0.20486980179961511,pressure_switch_shutoff
-0.2,0.14142135623730953,0.1,-0.5,0.6,-0.38292011019283834,pressure_switch_shutoff
-0.19899999999999998,0.14177446878757816,0.1,-0.7,0.7999999999999999,0.72239979997889,pressure_switch_shutoff
-0.17000000000000004,0.14034589305344733,0.1,-0.5,0.6,-0.30564102564102535,pressure_switch_shutoff
-0.195,0.12257753678897501,0.2,-0.5,0.7,0.33641127039050867,pressure_switch_shutoff
-0.19200000000000003,0.1252714224910426,0.1,-0.6,0.7,0.13637400155487311,pressure_switch_shutoff
-0.20500000000000007,0.14796600756234313,0.1,-0.6,0.7,0.033708089382710416,pressure_switch_shutoff
-0.20100000000000004,0.13889535338491046,0.2,-0.7,0.8999999999999999,1.489257646865088,pressure_switch_shutoff
-0.23000000000000004,0.13065491598369747,0.1,-0.5,0.6,-0.35972129827386823,pressure_switch_shutoff
-0.16500000000000004,0.14520970554979643,0.2,-0.5,0.7,-0.27391731507045813,pressure_switch_shutoff
-0.21400000000000002,0.1477234653744023,0.3,-0.5,0.8,0.6704544726077284,pressure_switch_shutoff
-0.20199999999999999,0.1406909357206049,0.1,-0.5,0.6,-0.45379644945473485,pressure_switch_shutoff
-0.206,0.13090207613079916,0.1,-0.5,0.6,-0.3265850965532726,pressure_switch_shutoff
-0.21100000000000005,0.1406298960988299,0.2,-0.5,0.7,0.24752761759455444,pressure_switch_shutoff
-0.212,0.1401874646768578,0.1,-0.5,0.6,-0.6294134673649587,pressure_switch_shutoff
-0.2,0.1392621247645583,0.3,-0.5,0.8,1.2317708333333313,pressure_switch_shutoff
-0.20799999999999996,0.12766749742589106,0.1,-0.5,0.6,-0.21055755871817272,pressure_switch_shutoff
-0.196,0.11540005076763059,0.1,-0.5,0.6,0.1738191040625896,pressure_switch_shutoff
-0.18900000000000003,0.1483205646530174,0.2,-0.5,0.7,-0.1779351168327281,pressure_switch_shutoff
-0.19499999999999995,0.12091820425896224,0.2,-0.5,0.7,0.12025378757371552,pressure_switch_shutoff
-0.213,0.1418884182458993,0.1,-0.6,0.7,-0.4420412381473784,pressure_switch_shutoff
-0.21100000000000002,0.14205917105490973,0.1,-0.5,0.6,-0.724251745177324,pressure_switch_shutoff
-0.20700000000000002,0.13577685198646172,0.2,-0.5,0.7,-0.09367787326387145,pressure_switch_shutoff
-0.19800000000000004,0.1530696019146291,0.1,-0.5,0.6,-0.5608475407439095,pressure_switch_shutoff
-0.19700000000000004,0.12346430392398584,0.1,-0.5,0.6,-0.1535081666836664,pressure_switch_shutoff
-0.23,0.12909944487358044,0.1,-0.6,0.7,-0.28804407713498437,pressure_switch_shutoff
255.84600000000003,872.5574090018606,3200.0,-0.5,3200.5,7.5869560389117545,pressure_switch_shutoff
-0.15100000000000002,0.16360521589077362,0.3,-0.6,0.8999999999999999,0.39482936213793707,pressure_switch_shutoff
-0.182,0.1328628061291995,0.1,-0.4,0.5,-0.7976916162850882,pressure_switch_shutoff
-0.20099999999999998,0.13962069830057205,0.1,-0.5,0.6,-0.6064641061720675,pressure_switch_shutoff
-0.182,0.15000336696557884,0.2,-0.5,0.7,-0.5075187752946193,pressure_switch_shutoff
-0.19500000000000003,0.13953385599809448,0.1,-0.5,0.6,-0.34690406617309355,pressure_switch_shutoff
-0.21000000000000005,0.1259308773041221,0.1,-0.5,0.6,-0.3506024585175873,pressure_switch_shutoff
-0.21,0.12268049987877067,0.2,-0.5,0.7,0.3573712895815504,pressure_switch_shutoff
-0.21400000000000002,0.13999999999999999,0.1,-0.5,0.6,-0.5143252855948321,pressure_switch_shutoff
-0.213,0.14678714060320358,0.1,-0.5,0.6,-0.5667534368428937,pressure_switch_shutoff
-0.17600000000000005,0.13036080466896255,0.1,-0.5,0.6,-0.16845916064476762,pressure_switch_shutoff
-0.20600000000000002,0.13090207613079916,0.1,-0.6,0.7,0.0703885410056806,pressure_switch_shutoff
-0.188,0.1458378787170427,0.1,-0.5,0.6,-0.5665228517844456,pressure_switch_shutoff
-0.183,0.13108328758018042,0.2,-0.6,0.8,0.531993923534027,pressure_switch_shutoff
-0.18,0.15699192541804385,0.3,-0.5,0.8,-0.09244826659500172,pressure_switch_shutoff
-0.18399999999999994,0.1495582721472696,0.2,-0.5,0.7,-0.22330766146546654,pressure_switch_shutoff
-0.212,0.13800892958959085,0.2,-0.5,0.7,0.05227858270321839,pressure_switch_shutoff
-0.182,0.1366112230478384,0.1,-0.5,0.6,-0.5221880444211311,pressure_switch_shutoff
-0.192,0.13975447445900668,0.1,-0.6,0.7,-0.2727215460615575,pressure_switch_shutoff
-0.199,0.14667699688138344,0.2,-0.5,0.7,0.17896188498167964,pressure_switch_shutoff
-0.19699999999999998,0.12264344312442532,0.1,-0.5,0.6,0.19472511825585004,pressure_switch_shutoff
-0.17799999999999996,0.1352737590924045,0.2,-0.5,0.7,-0.23832799795981252,pressure_switch_shutoff
-0.21899999999999997,0.1468146636223558,0.2,-0.5,0.7,0.03705361977902211,pressure_switch_shutoff
-0.20600000000000002,0.12128936932440168,0.1,-0.5,0.6,-0.10400530863933843,pressure_switch_shutoff
-0.21300000000000005,0.14045740574381554,0.1,-0.6,0.7,-0.10299840092522938,pressure_switch_shutoff
-0.18299999999999997,0.13031042967010764,0.1,-0.5,0.6,-0.4677416103460925,pressure_switch_shutoff
-0.21600000000000003,0.1308248887450378,0.1,-0.5,0.6,-0.3038491066723381,pressure_switch_shutoff
-0.199,0.1275210420347016,0.1,-0.5,0.6,-0.1580259028434301,pressure_switch_shutoff
-0.20499999999999996,0.14097424365371633,0.2,-0.5,0.7,-0.07740458434309794,pressure_switch_shutoff
-0.20300000000000004,0.14664944802507987,0.2,-0.5,0.7,-0.064879004066563,pressure_switch_shutoff
-0.18700000000000003,0.1244421897342641,0.1,-0.5,0.6,0.24996912753763922,pressure_switch_shutoff
-0.191,0.1279954228979626,0.1,-0.5,0.6,-0.35545959743523925,pressure_switch_shutoff
-0.17900000000000002,0.13947593109040474,0.2,-0.4,0.6000000000000001,-0.44923269484469674,pressure_switch_shutoff
-0.20000000000000007,0.15504968249049741,0.1,-0.5,0.6,-0.6943718663936189,pressure_switch_shutoff
-0.17900000000000002,0.1444564874544468,0.2,-0.5,0.7,-0.2648950349922803,pressure_switch_shutoff
-0.188,0.13048472181164594,0.1,-0.5,0.6,-0.18776406711733884,pressure_switch_shutoff
-0.20800000000000002,0.14472544539732662,0.1,-0.6,0.7,0.2659411436899872,pressure_switch_shutoff
-0.20400000000000001,0.13847655966176212,0.1,-0.5,0.6,-0.38511797545394444,pressure_switch_shutoff
-0.235,0.14590366269521396,0.2,-0.6,0.8,0.23355833892681366,pressure_switch_shutoff
-0.20600000000000002,0.13913150526597398,0.2,-0.5,0.7,-0.13819508949349002,pressure_switch_shutoff
-0.18500000000000003,0.11923578203363168,0.1,-0.5,0.6,-0.30672400140076883,pressure_switch_shutoff
-0.21400000000000002,0.14356218516761654,0.2,-0.5,0.7,0.12110951794722968,pressure_switch_shutoff
-0.20400000000000007,0.13774519002033198,0.1,-0.5,0.6,-0.5117124581723811,pressure_switch_shutoff
-0.18099999999999997,0.13461129974932284,0.1,-0.5,0.6,-0.5569049911018138,pressure_switch_shutoff
-0.21299999999999997,0.1284365975723415,0.1,-0.5,0.6,0.42557168984849003,pressure_switch_shutoff
-0.19700000000000004,0.1388662607829504,0.1,-0.5,0.6,-0.2740656439491036,pressure_switch_shutoff
-0.19,0.14459976109624426,0.2,-0.6,0.8,0.2720716936217875,pressure_switch_shutoff
-0.20200000000000004,0.12307507768624293,0.1,-0.5,0.6,-0.31287838400011525,pressure_switch_shutoff
-0.17500000000000007,0.13361712223190317,0.1,-0.5,0.6,-0.3769578412680614,pressure_switch_shutoff
-0.19400000000000003,0.13470506503266513,0.1,-0.6,0.7,0.32601951472156765,pressure_switch_shutoff
-0.21899999999999997,0.13976531556270838,0.1,-0.6,0.7,-0.1752729028483091,pressure_switch_shutoff
-0.20700000000000002,0.12968882727202027,0.1,-0.6,0.7,-0.0983380903182609,pressure_switch_shutoff
-0.20900000000000002,0.1378734597705117,0.2,-0.5,0.7,0.021181231557691138,pressure_switch_shutoff
-0.19400000000000006,0.12856629779725684,0.1,-0.5,0.6,-0.1319101896054442,pressure_switch_shutoff
-0.20800000000000002,0.1300194235683673,0.1,-0.5,0.6,-0.22536093065086282,pressure_switch_shutoff
-0.20800000000000002,0.1268738337758015,0.1,-0.6,0.7,0.15035442976726276,pressure_switch_shutoff
-0.2,0.1399855692418315,0.1,-0.5,0.6,-0.5077053884578606,pressure_switch_shutoff
-0.20400000000000001,0.13478003029253463,0.1,-0.5,0.6,-0.8535709084231451,pressure_switch_shutoff
-0.18400000000000005,0.14335095029156572,0.3,-0.6,0.8999999999999999,1.1082725141718948,pressure_switch_shutoff
-0.21200000000000002,0.1451436070471816,0.2,-0.5,0.7,-0.2686062972001997,pressure_switch_shutoff
-0.21600000000000003,0.14193468408199084,0.1,-0.6,0.7,-0.16446676446155228,pressure_switch_shutoff
-0.196,0.13251262566108915,0.1,-0.5,0.6,-0.39410778942250024,pressure_switch_shutoff
-0.17600000000000002,0.13641884404326626,0.1,-0.8,0.9,3.709177875749301,pressure_switch_shutoff
-0.20200000000000004,0.14769611170962288,0.1,-0.6,0.7,-0.230716649832015,pressure_switch_shutoff
-0.213,0.13231047050804634,0.2,-0.5,0.7,0.42191747087457143,pressure_switch_shutoff
-0.18500000000000003,0.12900160518929263,0.1,-0.5,0.6,-0.4608398709591257,pressure_switch_shutoff
-0.20500000000000004,0.12900160518929274,0.0,-0.7,0.7,0.8053633476942319,pressure_switch_shutoff
-0.2,0.1172065430655377,0.2,-0.5,0.7,0.5899653979238755,pressure_switch_shutoff
-0.21200000000000002,0.12083881910222477,0.1,-0.6,0.7,0.8044198160691582,pressure_switch_shutoff
-0.20199999999999999,0.14140707053029417,0.2,-0.5,0.7,-0.3798333219081136,pressure_switch_shutoff
-0.198,0.13482498944104448,0.2,-0.5,0.7,0.27785157463309273,pressure_switch_shutoff
-0.20600000000000002,0.147586646353314,0.2,-0.6,0.8,0.13256476534449613,pressure_switch_shutoff
-0.19399999999999995,0.1420058328578674,0.2,-0.7,0.8999999999999999,1.0690255884756077,pressure_switch_shutoff
-0.20000000000000004,0.12552918289216958,0.1,-0.6,0.7,0.3530571992110443,pressure_switch_shutoff
-0.193,0.13503086067019393,0.2,-0.5,0.7,0.1658440523441862,pressure_switch_shutoff
-0.20099999999999998,0.14106019919871005,0.2,-0.5,0.7,-0.16728129226631294,pressure_switch_shutoff
-0.203,0.14526534411902994,0.2,-0.5,0.7,-0.050805601868473715,pressure_switch_shutoff
-0.20099999999999998,0.13065105039645475,0.1,-0.7,0.7999999999999999,1.3931580874276026,pressure_switch_shutoff
-0.21700000000000003,0.12148492029295593,0.1,-0.5,0.6,-0.44096563370993946,pressure_switch_shutoff
-0.17799999999999996,0.13895715494025818,0.2,-0.5,0.7,-0.008890381083697552,pressure_switch_shutoff
-0.20900000000000002,0.1378734597705117,0.1,-0.5,0.6,-0.5954983222715997,pressure_switch_shutoff
-0.20099999999999998,0.1298756203745597,0.2,-0.6,0.8,0.9117603567146704,pressure_switch_shutoff
-0.168,0.13917505871993363,0.2,-0.4,0.6000000000000001,-0.4996039584315599,pressure_switch_shutoff
-0.18900000000000003,0.15498126312297217,0.2,-0.5,0.7,-0.3689423028429615,pressure_switch_shutoff
-0.199,0.1487286186993008,0.2,-0.6,0.8,0.49309728981505074,pressure_switch_shutoff
-0.19499999999999995,0.13209653647804304,0.2,-0.5,0.7,0.15051070094935648,pressure_switch_shutoff
-0.18600000000000003,0.1477234653744023,0.3,-0.5,0.8,0.366040479999163,pressure_switch_shutoff
-0.204,0.12942764446406008,0.1,-0.5,0.6,-0.09618742246637257,pressure_switch_shutoff
-0.21100000000000002,0.13990978334179313,0.1,-0.6,0.7,-0.14007311031470637,pressure_switch_shutoff
-0.182,0.14025949975929355,0.2,-0.5,0.7,-0.3868226144834459,pressure_switch_shutoff
-0.19600000000000006,0.14628048331195725,0.1,-0.6,0.7,-0.048335516287729696,pressure_switch_shutoff
-0.20700000000000007,0.12890760922913633,0.1,-0.5,0.6,-0.11122863412832062,pressure_switch_shutoff
-0.20899999999999996,0.12878217456173227,0.1,-0.6,0.7,0.16784641404747846,pressure_switch_shutoff
-0.21800000000000005,0.13056211030182008,0.1,-0.6,0.7,0.1825978158042023,pressure_switch_shutoff
-0.21,0.1259308773041221,0.1,-0.5,0.6,-0.584283338066454,pressure_switch_shutoff
-0.225,0.1250252499750076,0.1,-0.6,0.7,0.34565626459895515,pressure_switch_shutoff
-0.18800000000000006,0.14926080489796328,0.3,-0.5,0.8,0.39360764547104,pressure_switch_shutoff
-0.199,0.1598578914365676,0.1,-0.6,0.7,-0.5192905397397576,pressure_switch_shutoff
-0.19000000000000003,0.12350111437766564,0.1,-0.4,0.5,-0.542695495811587,pressure_switch_no_restart
-0.17200000000000004,0.12397458195007947,0.2,-0.5,0.7,0.11385325757048159,pressure_switch_no_restart
-0.17300000000000001,0.1301553073846934,0.1,-0.5,0.6,-0.3326690723121133,pressure_switch_no_restart
-0.196,0.1325126256610892,0.1,-0.5,0.6,-0.4782894871989809,pressure_switch_no_restart
-0.176,0.12318992481431906,0.1,-0.4,0.5,-0.5603541256247717,pressure_switch_no_restart
-0.21100000000000005,0.14557097612817296,0.1,-0.5,0.6,-0.5179529525780544,pressure_switch_no_restart
-0.203,0.1366666666666667,0.1,-0.5,0.6,-0.3183008163315475,pressure_switch_no_restart
-0.18700000000000003,0.13973640408376997,0.2,-0.5,0.7,0.010448926877713038,pressure_switch_no_restart
-0.21599999999999997,0.13612234544443078,0.1,-0.5,0.6,-0.3193262111559312,pressure_switch_no_restart
-0.201,0.12752104203470171,0.1,-0.5,0.6,-0.10894762549513093,pressure_switch_no_restart
-0.17599999999999993,0.15835007885930294,0.2,-0.6,0.8,-0.3641262201009514,pressure_switch_no_restart
-0.21899999999999997,0.13904072508557785,0.1,-0.6,0.7,-0.002669731021800903,pressure_switch_no_restart
287.83599999999996,920.4470198043264,3200.0,-0.5,3200.5,6.210011732989431,pressure_switch_no_restart
-0.18400000000000002,0.1440538619805632,0.1,-0.6,0.7,-0.18048701487757457,pressure_switch_no_restart
-0.18700000000000006,0.13231047050804637,0.2,-0.4,0.6000000000000001,-0.2980100705358186,pressure_switch_no_restart
-0.20700000000000002,0.12411708385653647,0.1,-0.6,0.7,0.5888053097522072,pressure_switch_no_restart
-0.18899999999999997,0.13845832250430845,0.1,-0.6,0.7,0.50820131449359,pressure_switch_no_restart
-0.19699999999999998,0.1431641002345197,0.2,-0.5,0.7,-0.10181096236006315,pressure_switch_no_restart
-0.19,0.16049166881048918,0.2,-0.6,0.8,-0.43340253748558055,pressure_switch_no_restart
-0.17500000000000007,0.13880805728658832,0.2,-0.5,0.7,0.1295465749636291,pressure_switch_no_restart
-0.20900000000000002,0.13787345977051174,0.2,-0.5,0.7,-0.10215467920816756,pressure_switch_no_restart
-0.20900000000000002,0.1393310134648109,0.2,-0.5,0.7,-0.16013691486947934,pressure_switch_no_restart
-0.20900000000000005,0.1303414319734477,0.1,-0.5,0.6,0.014272665737531831,pressure_switch_no_restart
-0.20400000000000007,0.13992783132671632,0.2,-0.5,0.7,-0.20907236316432964,pressure_switch_no_restart
-0.20700000000000002,0.1401694501218962,0.1,-0.6,0.7,-0.1998681767317323,pressure_switch_no_restart
-0.18,0.12870763988845632,0.1,-0.5,0.6,-0.47531231409874986,pressure_switch_no_restart
-0.165,0.13807844352271853,0.1,-0.5,0.6,-0.2379228981185033,pressure_switch_no_restart
-0.20900000000000002,0.14431657121506428,0.2,-0.5,0.7,0.1995822625969499,pressure_switch_no_restart
-0.21200000000000008,0.12655497467962934,0.1,-0.5,0.6,-0.2602748653115179,pressure_switch_no_restart
-0.204,0.1441940331356301,0.2,-0.6,0.8,0.07343305748098139,pressure_switch_no_restart
-0.21100000000000002,0.13990978334179313,0.3,-0.5,0.8,1.082468040149613,pressure_switch_no_restart
-0.203,0.10584436831041277,0.1,-0.4,0.5,-0.21292273936029948,pressure_switch_no_restart
-0.188,0.1281413361105698,0.2,-0.4,0.6000000000000001,-0.010085676421351497,pressure_switch_no_restart
-0.19800000000000004,0.13179414618903587,0.1,-0.5,0.6,-0.5539843002162002,pressure_switch_no_restart
-0.182,0.1533333333333333,0.4,-0.6,1.0,1.7609005893281635,pressure_switch_no_restart
-0.18000000000000005,0.1463357147593895,0.2,-0.5,0.7,-0.39017443930224394,pressure_switch_no_restart
-0.19299999999999998,0.13725667174820294,0.2,-0.5,0.7,-0.21344462851572832,pressure_switch_no_restart
-0.19599999999999998,0.137745190020332,0.1,-0.4,0.5,-0.6395896032434711,pressure_switch_no_restart
-0.19200000000000003,0.13902982748062714,0.1,-0.5,0.6,-0.4098430107045785,pressure_switch_no_restart
-0.21000000000000005,0.14248870236980302,0.1,-0.6,0.7,-0.1394519937625298,pressure_switch_no_restart
-0.18000000000000005,0.14284271211385052,0.2,-0.5,0.7,-0.14988726595431956,pressure_switch_no_restart
-0.18000000000000005,0.11891767800211255,0.1,-0.5,0.6,0.20244897959183605,pressure_switch_no_restart
-0.191,0.11814645935696025,0.2,-0.4,0.6000000000000001,0.9710767213224218,pressure_switch_no_restart
-0.19899999999999998,0.13962069830057203,0.1,-0.5,0.6,-0.5549137563856283,pressure_switch_no_restart
-0.18599999999999997,0.14214802357423267,0.1,-0.6,0.7,0.2911832750426515,pressure_switch_no_restart
-0.18599999999999997,0.14496255176472791,0.1,-0.5,0.6,-0.5907456233273582,pressure_switch_no_restart
-0.19,0.13962431555767604,0.1,-0.7,0.7999999999999999,0.8659024403339686,pressure_switch_no_restart
-0.21,0.13295400586957762,0.1,-0.5,0.6,-0.44480000000000075,pressure_switch_no_restart
-0.182,0.13056211030182013,0.1,-0.4,0.5,-0.5286396975813581,pressure_switch_no_restart
-0.18900000000000003,0.13249356759686665,0.1,-0.6,0.7,0.3245117057898277,pressure_switch_no_restart
-0.18100000000000005,0.12118522428851874,0.1,-0.5,0.6,-0.37668737047563194,pressure_switch_no_restart
-0.195,0.14932508094081115,0.1,-0.6,0.7,-0.4781470560697918,pressure_switch_no_restart
-0.18200000000000002,0.14451591083631057,0.1,-0.5,0.6,-0.5624878525456518,pressure_switch_no_restart
-0.205,0.14659433478105144,0.2,-0.6,0.8,0.7761740179867194,pressure_switch_no_restart
-0.19700000000000004,0.12984450685183402,0.1,-0.6,0.7,-0.0062704664717752046,pressure_switch_no_restart
-0.21,0.13065491598369758,0.1,-0.5,0.6,-0.21518854381849284,pressure_switch_no_restart
-0.163,0.13077469251357537,0.2,-0.5,0.7,0.16743752687886548,pressure_switch_no_restart
-0.2,0.14494861506789578,0.2,-0.6,0.8,0.004807692307689848,pressure_switch_no_restart
-0.195,0.132096536478043,0.1,-0.5,0.6,-0.40440143168000375,pressure_switch_no_restart
-0.213,0.15351438586225943,0.3,-0.6,0.8999999999999999,0.2031405660818093,pressure_switch_no_restart
-0.19500000000000003,0.1416889465546187,0.3,-0.5,0.8,0.34007831968672075,pressure_switch_no_restart
-0.17700000000000007,0.1179410912706043,0.1,-0.6,0.7,1.1779520909255838,pressure_switch_no_restart
-0.22500000000000003,0.1585126576216001,0.1,-0.6,0.7,-0.6138733870356821,pressure_switch_no_restart
-0.19,0.14668044012461756,0.2,-0.6,0.8,0.09376446472260902,pressure_switch_no_restart
-0.19399999999999995,0.14412396459894233,0.1,-0.5,0.6,-0.5829305852720248,pressure_switch_no_restart
-0.17500000000000004,0.1424000624219589,0.3,-0.6,0.8999999999999999,0.9911431136972335,pressure_switch_no_restart
-0.17500000000000004,0.14520970554979645,0.2,-0.5,0.7,-0.17863673849905082,pressure_switch_no_restart
-0.20300000000000004,0.14526534411903003,0.3,-0.5,0.8,0.6123876390797438,pressure_switch_no_restart
-0.192,0.1554920505292081,0.2,-0.6,0.8,0.007553118476363085,pressure_switch_no_restart
-0.19700000000000004,0.14456832294800961,0.2,-0.5,0.7,-0.2398287632641658,pressure_switch_no_restart
-0.212,0.14233265914253784,0.2,-0.6,0.8,0.3126993918424503,pressure_switch_no_restart
-0.19100000000000006,0.15380362660079105,0.3,-0.6,0.8999999999999999,0.8194238193582946,pressure_switch_no_restart
-0.19300000000000003,0.1458205622113574,0.1,-0.6,0.7,-0.49527311289526343,pressure_switch_no_restart
-0.20400000000000007,0.13847655966176217,0.2,-0.5,0.7,0.11700158174320041,pressure_switch_no_restart
-0.169,0.1440363309948731,0.2,-0.5,0.7,-0.5691900662604601,pressure_switch_no_restart
-0.21100000000000005,0.12135181344447489,0.1,-0.5,0.6,-0.22382528127005807,pressure_switch_no_restart
-0.17900000000000002,0.1387498293747244,0.3,-0.6,0.8999999999999999,0.870147408661087,pressure_switch_no_restart
-0.203,0.1473366241234026,0.2,-0.5,0.7,0.041509085243381705,pressure_switch_no_restart
-0.19400000000000003,0.13545285064359022,0.2,-0.6,0.8,0.00040803696056324057,pressure_switch_no_restart
-0.18299999999999997,0.12717203809299926,0.1,-0.5,0.6,-0.4940186393074537,pressure_switch_no_restart
-0.18700000000000003,0.14188841824589926,0.2,-0.5,0.7,-0.1846684291451237,pressure_switch_no_restart
-0.18000000000000005,0.12060453783110535,0.1,-0.5,0.6,-0.5277777777777777,pressure_switch_no_restart
-0.207,0.1471994455413361,0.1,-0.5,0.6,-0.6899610542885761,pressure_switch_no_restart
-0.21799999999999997,0.1358698129115002,0.1,-0.5,0.6,-0.21039070144556726,pressure_switch_no_restart
-0.19,0.13446489534747752,0.2,-0.5,0.7,-0.020161667863050514,pressure_switch_no_restart
-0.19300000000000003,0.13046536751648738,0.1,-0.6,0.7,0.22585452888207902,pressure_switch_no_restart
-0.19800000000000004,0.12631530214330938,0.0,-0.5,0.5,-0.6229788117054103,pressure_switch_no_restart
-0.19700000000000004,0.12098501451573969,0.2,-0.4,0.6000000000000001,0.05836262505477574,pressure_switch_no_restart
-0.20300000000000004,0.11930353445448859,0.1,-0.5,0.6,-0.2475252142741331,pressure_switch_no_restart
-0.21899999999999997,0.13831233867700685,0.2,-0.5,0.7,-0.04952615886262146,pressure_switch_no_restart
-0.175,0.1438117456323307,0.2,-0.5,0.7,-0.08044295956383873,pressure_switch_no_restart
-0.195,0.15398740601789876,0.1,-0.6,0.7,-0.2542368844566498,pressure_switch_no_restart
-0.201,0.14177446878757816,0.1,-0.6,0.7,0.04113641369694987,pressure_switch_no_restart
-0.204,0.1286448403531792,0.1,-0.5,0.6,-0.14324760437011674,pressure_switch_no_restart
-0.21100000000000002,0.13625214297267574,0.1,-0.5,0.6,-0.7459593407681844,pressure_switch_no_restart
-0.19800000000000004,0.12869194287761823,0.1,-0.5,0.6,-0.42500241491968627,pressure_switch_no_restart
478.546,1145.311854176482,3200.0,-0.5,3200.5,1.8461330027645841,pressure_switch_no_restart
682.72,1295.334212401642,3200.0,-0.4,3200.4,-0.10875825009511475,pressure_switch_shutoff
637.8119999999999,1282.2903725172798,3200.0,-0.4,3200.4,0.2541326671356212,pressure_switch_shutoff
368.883,1014.4774432383373,3200.0,-0.4,3200.4,3.8524502763922284,pressure_switch_shutoff
794.0060000000001,1363.095089564906,3200.0,-0.4,3200.4,-0.6136759007593953,pressure_switch_shutoff
615.682,1246.6866227846926,3200.0,-0.2,3200.2,0.40670907380562715,pressure_switch_shutoff
810.9600000000002,1383.274372164419,3200.0,-0.3,3200.3,-0.7157934902627416,pressure_switch_shutoff
